series,season,circuit,driver,decision_lap,real_pit_lap,model_pit_lap,race_laps,compound,tyre_age,slope_s_per_lap,pit_loss_s,b1_lap,b2_lap,b3_lap,b3_undefined,car_class,model_error,b1_error,b2_error,b3_error
elms,2021,Portimao,24,27,30,31,129,,27,-0.0008,66.5,26,,31,,LMP2,1,4,,1
elms,2021,Portimao,65,28,31,30,129,,28,-0.0008,66.5,26,,31,,LMP2,1,5,,0
elms,2021,Spa,28,14,17,23,99,,14,0.0184,65.3,20,84.0,23,,LMP2,6,3,67.0,6
elms,2021,Spa,32,11,14,22,99,,11,0.0184,65.3,20,84.0,23,,LMP2,8,6,70.0,9
elms,2021,Spa,30,14,17,23,99,,14,0.0184,65.3,20,84.0,23,,LMP2,6,3,67.0,6
elms,2022,Barcelona,65,23,26,25,131,,23,0.0275,77.1,22,75.0,26,,LMP2,1,4,49.0,0
elms,2022,Barcelona,47,22,25,26,131,,22,0.0275,77.1,22,75.0,26,,LMP2,1,3,50.0,1
elms,2022,Imola,22,20,23,25,126,,20,0.0006,15.2,21,,25,,LMP2,2,2,,2
elms,2022,Imola,65,21,24,25,126,,21,0.0006,15.2,21,,25,,LMP2,1,3,,1
elms,2022,Imola,34,21,24,25,126,,21,0.0006,15.2,21,,25,,LMP2,1,3,,1
elms,2022,Imola,30,20,23,25,126,,20,0.0006,15.2,21,,25,,LMP2,2,2,,2
elms,2022,Monza,19,20,23,23,121,,20,0.0105,64.8,20,111.0,23,,LMP2,0,3,88.0,0
elms,2022,Monza,22,20,23,23,121,,20,0.0105,64.8,20,111.0,23,,LMP2,0,3,88.0,0
elms,2022,Monza,24,19,22,23,121,,19,0.0105,64.8,20,111.0,23,,LMP2,1,2,89.0,1
elms,2022,Paul Ricard,19,18,21,20,119,,18,-0.0121,50.2,20,,24,,LMP2,1,1,,3
elms,2022,Paul Ricard,22,19,22,21,119,,19,-0.0121,50.2,20,,24,,LMP2,1,2,,2
elms,2022,Paul Ricard,28,20,23,21,119,,20,-0.0121,50.2,20,,24,,LMP2,2,3,,1
elms,2022,Paul Ricard,34,20,23,21,119,,20,-0.0121,50.2,20,,24,,LMP2,2,3,,1
elms,2022,Paul Ricard,37,21,24,23,119,,21,-0.0121,50.2,20,,24,,LMP2,1,4,,0
elms,2022,Portimao,65,15,18,16,124,,15,-0.0875,57.1,25,,27,,LMP2,2,7,,9
elms,2022,Portimao,9,16,19,17,124,,16,-0.0875,57.1,25,,27,,LMP2,2,6,,8
elms,2022,Portimao,37,15,18,16,124,,15,-0.0875,57.1,25,,27,,LMP2,2,7,,9
elms,2022,Portimao,19,16,19,17,124,,16,-0.0875,57.1,25,,27,,LMP2,2,6,,8
elms,2022,Portimao,43,16,19,17,124,,16,-0.0875,57.1,25,,27,,LMP2,2,6,,8
elms,2022,Spa,19,10,13,11,97,,10,-0.039,66.8,16,,19,,LMP2,2,3,,6
elms,2022,Spa,22,10,13,11,97,,10,-0.039,66.8,16,,19,,LMP2,2,3,,6
elms,2022,Spa,34,10,13,11,97,,10,-0.039,66.8,16,,19,,LMP2,2,3,,6
elms,2022,Spa,30,9,12,10,97,,9,-0.039,66.8,16,,19,,LMP2,2,4,,7
elms,2022,Spa,65,10,13,11,97,,10,-0.039,66.8,16,,19,,LMP2,2,3,,6
elms,2023,Aragon,22,18,21,23,119,,18,0.0389,64.9,20,58.0,23,,LMP2,2,1,37.0,2
elms,2023,Aragon,23,19,22,23,119,,19,0.0389,64.9,20,58.0,23,,LMP2,1,2,36.0,1
elms,2023,Aragon,25,19,22,23,119,,19,0.0389,64.9,20,58.0,23,,LMP2,1,2,36.0,1
elms,2023,Aragon,28,19,22,23,119,,19,0.0389,64.9,20,58.0,23,,LMP2,1,2,36.0,1
elms,2023,Aragon,30,18,21,23,119,,18,0.0389,64.9,20,58.0,23,,LMP2,2,1,37.0,2
elms,2023,Aragon,24,16,19,23,118,,16,0.0278,68.5,20,70.0,23,,LMP2 Pro/Am,4,1,51.0,4
elms,2023,Aragon,21,16,19,23,118,,16,0.0278,68.5,20,70.0,23,,LMP2 Pro/Am,4,1,51.0,4
elms,2023,Aragon,83,17,20,23,118,,17,0.0278,68.5,20,70.0,23,,LMP2 Pro/Am,3,0,50.0,3
elms,2023,Aragon,19,17,20,23,118,,17,0.0278,68.5,20,70.0,23,,LMP2 Pro/Am,3,0,50.0,3
elms,2023,Aragon,20,16,19,23,118,,16,0.0278,68.5,20,70.0,23,,LMP2 Pro/Am,4,1,51.0,4
elms,2023,Barcelona,30,21,24,27,140,,21,0.0572,69.3,23,49.0,27,,LMP2,3,1,25.0,3
elms,2023,Barcelona,65,20,23,27,140,,20,0.0572,69.3,23,49.0,27,,LMP2,4,0,26.0,4
elms,2023,Barcelona,22,4,7,27,140,,4,0.0572,69.3,23,49.0,27,,LMP2,20,16,42.0,20
elms,2023,Barcelona,83,24,27,28,139,,24,0.0385,74.2,23,62.0,28,,LMP2 Pro/Am,1,4,35.0,1
elms,2023,Barcelona,34,24,27,28,139,,24,0.0385,74.2,23,62.0,28,,LMP2 Pro/Am,1,4,35.0,1
elms,2023,Barcelona,99,9,12,28,139,,9,0.0385,74.2,23,62.0,28,,LMP2 Pro/Am,16,11,50.0,16
elms,2023,Barcelona,3,22,25,28,139,,22,0.0385,74.2,23,62.0,28,,LMP2 Pro/Am,3,2,37.0,3
elms,2023,Paul Ricard,22,19,22,25,126,,19,0.0504,18.9,21,27.0,25,,LMP2,3,1,5.0,3
elms,2023,Paul Ricard,25,19,22,25,126,,19,0.0504,18.9,21,27.0,25,,LMP2,3,1,5.0,3
elms,2023,Paul Ricard,28,20,23,25,126,,20,0.0504,18.9,21,27.0,25,,LMP2,2,2,4.0,2
elms,2023,Paul Ricard,30,20,23,25,126,,20,0.0504,18.9,21,27.0,25,,LMP2,2,2,4.0,2
elms,2023,Paul Ricard,43,11,14,25,126,,11,0.0504,18.9,21,27.0,25,,LMP2,11,7,13.0,11
elms,2023,Paul Ricard,21,15,18,25,125,,15,-0.0023,63.6,21,,25,,LMP2 Pro/Am,7,3,,7
elms,2023,Paul Ricard,34,18,21,23,125,,18,-0.0023,63.6,21,,25,,LMP2 Pro/Am,2,0,,4
elms,2023,Paul Ricard,24,10,13,13,125,,10,-0.0023,63.6,21,,25,,LMP2 Pro/Am,0,8,,12
elms,2023,Paul Ricard,83,20,23,21,125,,20,-0.0023,63.6,21,,25,,LMP2 Pro/Am,2,2,,2
elms,2023,Paul Ricard,37,20,23,21,125,,20,-0.0023,63.6,21,,25,,LMP2 Pro/Am,2,2,,2
elms,2023,Portimao,22,26,29,27,97,,26,-0.2134,44.5,24,,30,,LMP2,2,5,,1
elms,2023,Portimao,25,27,30,28,97,,27,-0.2134,44.5,24,,30,,LMP2,2,6,,0
elms,2023,Portimao,30,25,28,26,97,,25,-0.2134,44.5,24,,30,,LMP2,2,4,,2
elms,2023,Portimao,65,27,30,28,97,,27,-0.2134,44.5,24,,30,,LMP2,2,6,,0
elms,2023,Portimao,43,21,24,22,97,,21,-0.2134,44.5,24,,30,,LMP2,2,0,,6
elms,2023,Portimao,3,23,26,24,97,,23,-0.2979,92.9,24,,29,,LMP2 Pro/Am,2,2,,3
elms,2023,Portimao,24,23,26,24,97,,23,-0.2979,92.9,24,,29,,LMP2 Pro/Am,2,2,,3
elms,2023,Portimao,83,21,24,22,97,,21,-0.2979,92.9,24,,29,,LMP2 Pro/Am,2,0,,5
elms,2023,Portimao,81,21,24,22,97,,21,-0.2979,92.9,24,,29,,LMP2 Pro/Am,2,0,,5
elms,2023,Portimao,34,21,24,22,97,,21,-0.2979,92.9,24,,29,,LMP2 Pro/Am,2,0,,5
elms,2024,Barcelona,25,15,18,29,138,,15,0.0751,82.5,28,47.0,29,,LMP2,11,10,29.0,11
elms,2024,Barcelona,22,14,17,29,138,,14,0.0751,82.5,28,47.0,29,,LMP2,12,11,30.0,12
elms,2024,Barcelona,37,14,17,29,138,,14,0.0751,82.5,28,47.0,29,,LMP2,12,11,30.0,12
elms,2024,Barcelona,65,14,17,29,138,,14,0.0751,82.5,28,47.0,29,,LMP2,12,11,30.0,12
elms,2024,Barcelona,28,15,18,29,138,,15,0.0751,82.5,28,47.0,29,,LMP2,11,10,29.0,11
elms,2024,Barcelona,83,14,17,28,137,,14,0.0832,81.6,23,44.0,28,,LMP2 Pro/Am,11,6,27.0,11
elms,2024,Barcelona,29,14,17,28,137,,14,0.0832,81.6,23,44.0,28,,LMP2 Pro/Am,11,6,27.0,11
elms,2024,Barcelona,20,13,16,28,137,,13,0.0832,81.6,23,44.0,28,,LMP2 Pro/Am,12,7,28.0,12
elms,2024,Barcelona,24,13,16,28,137,,13,0.0832,81.6,23,44.0,28,,LMP2 Pro/Am,12,7,28.0,12
elms,2024,Barcelona,77,14,17,28,137,,14,0.0832,81.6,23,44.0,28,,LMP2 Pro/Am,11,6,27.0,11
elms,2024,Imola,10,21,24,26,132,,21,0.0022,16.7,26,123.0,28,,LMP2,2,2,99.0,4
elms,2024,Imola,14,22,25,28,132,,22,0.0022,16.7,26,123.0,28,,LMP2,3,1,98.0,3
elms,2024,Imola,23,21,24,26,132,,21,0.0022,16.7,26,123.0,28,,LMP2,2,2,99.0,4
elms,2024,Imola,65,21,24,26,132,,21,0.0022,16.7,26,123.0,28,,LMP2,2,2,99.0,4
elms,2024,Imola,34,22,25,28,132,,22,0.0022,16.7,26,123.0,28,,LMP2,3,1,98.0,3
elms,2024,Imola,20,22,25,27,131,,22,0.0022,18.0,22,128.0,27,,LMP2 Pro/Am,2,3,103.0,2
elms,2024,Imola,29,21,24,22,131,,21,0.0022,18.0,22,128.0,27,,LMP2 Pro/Am,2,2,104.0,3
elms,2024,Imola,83,22,25,27,131,,22,0.0022,18.0,22,128.0,27,,LMP2 Pro/Am,2,3,103.0,2
elms,2024,Imola,19,22,25,27,131,,22,0.0022,18.0,22,128.0,27,,LMP2 Pro/Am,2,3,103.0,2
elms,2024,Imola,3,22,25,27,131,,22,0.0022,18.0,22,128.0,27,,LMP2 Pro/Am,2,3,103.0,2
elms,2024,Mugello,22,23,26,26,114,,23,0.0658,9.2,23,23.0,26,,LMP2,0,3,3.0,0
elms,2024,Mugello,23,22,25,26,114,,22,0.0658,9.2,23,22.0,26,,LMP2,1,2,3.0,1
elms,2024,Mugello,27,22,25,26,114,,22,0.0658,9.2,23,22.0,26,,LMP2,1,2,3.0,1
elms,2024,Mugello,20,22,25,26,114,,22,0.0329,10.8,23,26.0,26,,LMP2 Pro/Am,1,2,1.0,1
elms,2024,Mugello,21,21,24,26,114,,21,0.0329,10.8,23,26.0,26,,LMP2 Pro/Am,2,1,2.0,2
elms,2024,Mugello,24,18,21,26,114,,18,0.0329,10.8,23,26.0,26,,LMP2 Pro/Am,5,2,5.0,5
elms,2024,Mugello,29,23,26,26,114,,23,0.0329,10.8,23,26.0,26,,LMP2 Pro/Am,0,3,0.0,0
elms,2024,Paul Ricard,14,19,22,26,125,,19,0.0152,61.1,25,90.0,26,,LMP2,4,3,68.0,4
elms,2024,Paul Ricard,22,19,22,26,125,,19,0.0152,61.1,25,90.0,26,,LMP2,4,3,68.0,4
elms,2024,Paul Ricard,25,19,22,26,125,,19,0.0152,61.1,25,90.0,26,,LMP2,4,3,68.0,4
elms,2024,Paul Ricard,47,19,22,26,125,,19,0.0152,61.1,25,90.0,26,,LMP2,4,3,68.0,4
elms,2024,Paul Ricard,30,20,23,26,125,,20,0.0152,61.1,25,90.0,26,,LMP2,3,2,67.0,3
elms,2024,Paul Ricard,24,17,20,27,125,,17,0.0283,63.8,25,67.0,27,,LMP2 Pro/Am,7,5,47.0,7
elms,2024,Paul Ricard,21,17,20,27,125,,17,0.0283,63.8,25,67.0,27,,LMP2 Pro/Am,7,5,47.0,7
elms,2024,Paul Ricard,77,19,22,27,125,,19,0.0283,63.8,25,67.0,27,,LMP2 Pro/Am,5,3,45.0,5
elms,2024,Paul Ricard,29,20,23,27,125,,20,0.0283,63.8,25,67.0,27,,LMP2 Pro/Am,4,2,44.0,4
elms,2024,Paul Ricard,83,20,23,27,125,,20,0.0283,63.8,25,67.0,27,,LMP2 Pro/Am,4,2,44.0,4
elms,2024,Portimao,14,25,28,26,127,,25,0.0003,67.5,25,,29,,LMP2,2,3,,1
elms,2024,Portimao,22,25,28,26,127,,25,0.0003,67.5,25,,29,,LMP2,2,3,,1
elms,2024,Portimao,25,12,15,27,127,,12,0.0003,67.5,25,,29,,LMP2,12,10,,14
elms,2024,Portimao,27,25,28,26,127,,25,0.0003,67.5,25,,29,,LMP2,2,3,,1
elms,2024,Portimao,20,27,30,28,127,,27,-0.005,66.1,25,,30,,LMP2 Pro/Am,2,5,,0
elms,2024,Portimao,77,24,27,27,127,,24,-0.005,66.1,25,,30,,LMP2 Pro/Am,0,2,,3
elms,2024,Portimao,29,25,28,27,127,,25,-0.005,66.1,25,,30,,LMP2 Pro/Am,1,3,,2
elms,2024,Spa,10,15,18,17,95,,15,-0.0082,61.7,19,,20,,LMP2,1,1,,2
elms,2024,Spa,14,16,19,20,95,,16,-0.0082,61.7,19,,20,,LMP2,1,0,,1
elms,2024,Spa,22,16,19,20,95,,16,-0.0082,61.7,19,,20,,LMP2,1,0,,1
elms,2024,Spa,23,15,18,17,95,,15,-0.0082,61.7,19,,20,,LMP2,1,1,,2
elms,2024,Spa,34,15,18,17,95,,15,-0.0082,61.7,19,,20,,LMP2,1,1,,2
elms,2024,Spa,19,16,19,20,95,,16,-0.0107,60.3,19,,20,,LMP2 Pro/Am,1,0,,1
elms,2024,Spa,20,16,19,20,95,,16,-0.0107,60.3,19,,20,,LMP2 Pro/Am,1,0,,1
elms,2024,Spa,21,14,17,15,95,,14,-0.0107,60.3,19,,20,,LMP2 Pro/Am,2,2,,3
elms,2024,Spa,24,14,17,15,95,,14,-0.0107,60.3,19,,20,,LMP2 Pro/Am,2,2,,3
elms,2024,Spa,3,16,19,20,95,,16,-0.0107,60.3,19,,20,,LMP2 Pro/Am,1,0,,1
elms,2025,Barcelona,10,23,26,31,130,,23,0.0249,65.1,26,72.0,31,,LMP2,5,0,46.0,5
elms,2025,Barcelona,18,24,27,30,130,,24,0.0249,65.1,26,72.0,31,,LMP2,3,1,45.0,4
elms,2025,Barcelona,22,23,26,31,130,,23,0.0249,65.1,26,72.0,31,,LMP2,5,0,46.0,5
elms,2025,Barcelona,24,24,27,30,130,,24,0.0249,65.1,26,72.0,31,,LMP2,3,1,45.0,4
elms,2025,Barcelona,25,24,27,30,130,,24,0.0249,65.1,26,72.0,31,,LMP2,3,1,45.0,4
elms,2025,Barcelona,20,23,26,31,130,,23,0.0201,67.6,26,82.0,31,,LMP2 Pro/Am,5,0,56.0,5
elms,2025,Barcelona,21,21,24,31,130,,21,0.0201,67.6,26,82.0,31,,LMP2 Pro/Am,7,2,58.0,7
elms,2025,Barcelona,29,24,27,31,130,,24,0.0201,67.6,26,82.0,31,,LMP2 Pro/Am,4,1,55.0,4
elms,2025,Barcelona,77,23,26,31,130,,23,0.0201,67.6,26,82.0,31,,LMP2 Pro/Am,5,0,56.0,5
elms,2025,Barcelona,83,24,27,31,130,,24,0.0201,67.6,26,82.0,31,,LMP2 Pro/Am,4,1,55.0,4
elms,2025,Imola,25,21,24,22,125,,21,-0.0193,28.0,25,,28,,LMP2,2,1,,4
elms,2025,Imola,9,21,24,22,125,,21,-0.0193,28.0,25,,28,,LMP2,2,1,,4
elms,2025,Imola,43,21,24,22,125,,21,-0.0193,28.0,25,,28,,LMP2,2,1,,4
elms,2025,Imola,48,21,24,22,125,,21,-0.0193,28.0,25,,28,,LMP2,2,1,,4
elms,2025,Imola,24,21,24,22,125,,21,-0.0193,28.0,25,,28,,LMP2,2,1,,4
elms,2025,Imola,20,21,24,28,125,,21,0.0205,14.4,25,37.0,28,,LMP2 Pro/Am,4,1,13.0,4
elms,2025,Imola,29,21,24,28,125,,21,0.0205,14.4,25,37.0,28,,LMP2 Pro/Am,4,1,13.0,4
elms,2025,Imola,83,21,24,28,125,,21,0.0205,14.4,25,37.0,28,,LMP2 Pro/Am,4,1,13.0,4
elms,2025,Imola,77,21,24,28,125,,21,0.0205,14.4,25,37.0,28,,LMP2 Pro/Am,4,1,13.0,4
elms,2025,Imola,99,21,24,28,125,,21,0.0205,14.4,25,37.0,28,,LMP2 Pro/Am,4,1,13.0,4
elms,2025,Paul Ricard,10,6,9,25,107,,6,0.063,36.2,21,34.0,25,,LMP2,16,12,25.0,16
elms,2025,Paul Ricard,18,4,7,25,107,,4,0.063,36.2,21,34.0,25,,LMP2,18,14,27.0,18
elms,2025,Paul Ricard,24,5,8,25,107,,5,0.063,36.2,21,34.0,25,,LMP2,17,13,26.0,17
elms,2025,Paul Ricard,25,8,11,25,107,,8,0.063,36.2,21,34.0,25,,LMP2,14,10,23.0,14
elms,2025,Paul Ricard,30,5,8,25,107,,5,0.063,36.2,21,34.0,25,,LMP2,17,13,26.0,17
elms,2025,Paul Ricard,21,21,24,25,107,,21,0.0471,43.2,21,43.0,25,,LMP2 Pro/Am,1,3,19.0,1
elms,2025,Paul Ricard,27,18,21,25,107,,18,0.0471,43.2,21,43.0,25,,LMP2 Pro/Am,4,0,22.0,4
elms,2025,Paul Ricard,29,3,6,25,107,,3,0.0471,43.2,21,43.0,25,,LMP2 Pro/Am,19,15,37.0,19
elms,2025,Paul Ricard,77,5,8,25,107,,5,0.0471,43.2,21,43.0,25,,LMP2 Pro/Am,17,13,35.0,17
elms,2025,Portimao,18,18,21,28,133,,18,0.0352,75.9,27,66.0,28,,LMP2,7,6,45.0,7
elms,2025,Portimao,48,17,20,28,133,,17,0.0352,75.9,27,66.0,28,,LMP2,8,7,46.0,8
elms,2025,Portimao,9,18,21,28,133,,18,0.0352,75.9,27,66.0,28,,LMP2,7,6,45.0,7
elms,2025,Portimao,28,17,20,28,133,,17,0.0352,75.9,27,66.0,28,,LMP2,8,7,46.0,8
elms,2025,Portimao,43,18,21,28,133,,18,0.0352,75.9,27,66.0,28,,LMP2,7,6,45.0,7
elms,2025,Portimao,29,17,20,28,134,,17,0.0122,71.6,27,108.0,28,,LMP2 Pro/Am,8,7,88.0,8
elms,2025,Portimao,27,5,8,28,134,,5,0.0122,71.6,27,108.0,28,,LMP2 Pro/Am,20,19,100.0,20
elms,2025,Portimao,99,17,20,28,134,,17,0.0122,71.6,27,108.0,28,,LMP2 Pro/Am,8,7,88.0,8
elms,2025,Portimao,21,17,20,27,134,,17,0.0122,71.6,27,108.0,28,,LMP2 Pro/Am,7,7,88.0,8
elms,2025,Portimao,77,18,21,28,134,,18,0.0122,71.6,27,108.0,28,,LMP2 Pro/Am,7,6,87.0,7
elms,2025,Silverstone,24,21,24,25,104,,21,0.0234,84.2,21,85.0,25,,LMP2,1,3,61.0,1
elms,2025,Silverstone,28,21,24,25,104,,21,0.0234,84.2,21,85.0,25,,LMP2,1,3,61.0,1
elms,2025,Spa,10,13,16,21,88,,13,0.0161,44.6,18,74.0,21,,LMP2,5,2,58.0,5
elms,2025,Spa,18,15,18,21,88,,15,0.0161,44.6,18,74.0,21,,LMP2,3,0,56.0,3
elms,2025,Spa,24,14,17,21,88,,14,0.0161,44.6,18,74.0,21,,LMP2,4,1,57.0,4
elms,2025,Spa,30,14,17,21,88,,14,0.0161,44.6,18,74.0,21,,LMP2,4,1,57.0,4
elms,2025,Spa,28,15,18,21,88,,15,0.0161,44.6,18,74.0,21,,LMP2,3,0,56.0,3
elms,2025,Spa,20,14,17,17,88,,14,-0.0072,56.9,18,,22,,LMP2 Pro/Am,0,1,,5
elms,2025,Spa,21,13,16,18,88,,13,-0.0072,56.9,18,,22,,LMP2 Pro/Am,2,2,,6
elms,2025,Spa,29,9,12,15,88,,9,-0.0072,56.9,18,,22,,LMP2 Pro/Am,3,6,,10
elms,2025,Spa,99,14,17,17,88,,14,-0.0072,56.9,18,,22,,LMP2 Pro/Am,0,1,,5
elms,2025,Spa,83,12,15,13,88,,12,-0.0072,56.9,18,,22,,LMP2 Pro/Am,2,3,,7
imsa,2021,Daytona,1,13,16,33,737,,13,0.0092,76.5,31,129.0,33,,GTD,17,15,113.0,17
imsa,2021,Daytona,23,28,31,33,737,,28,0.0092,76.5,31,129.0,33,,GTD,2,0,98.0,2
imsa,2021,Daytona,16,27,30,33,737,,27,0.0092,76.5,31,129.0,33,,GTD,3,1,99.0,3
imsa,2021,Daytona,75,28,31,33,737,,28,0.0092,76.5,31,129.0,33,,GTD,2,0,98.0,2
imsa,2021,Daytona,57,27,30,33,737,,27,0.0092,76.5,31,129.0,33,,GTD,3,1,99.0,3
imsa,2021,Laguna Seca,1,34,37,46,106,,34,0.0454,7.1,35,34.0,46,,GTD,9,2,3.0,9
imsa,2021,Laguna Seca,23,26,29,46,106,,26,0.0454,7.1,35,26.0,46,,GTD,17,6,3.0,17
imsa,2021,Laguna Seca,16,30,33,46,106,,30,0.0454,7.1,35,30.0,46,,GTD,13,2,3.0,13
imsa,2021,Laguna Seca,9,31,34,46,106,,31,0.0454,7.1,35,31.0,46,,GTD,12,1,3.0,12
imsa,2021,Laguna Seca,96,26,29,46,106,,26,0.0454,7.1,35,26.0,46,,GTD,17,6,3.0,17
imsa,2021,Lime Rock,1,43,46,52,97,,43,0.0278,8.1,48,43.0,55,,GTD,6,2,3.0,9
imsa,2021,Lime Rock,14,49,52,50,97,,49,0.0278,8.1,48,49.0,55,,GTD,2,4,3.0,3
imsa,2021,Lime Rock,23,49,52,50,97,,49,0.0278,8.1,48,49.0,55,,GTD,2,4,3.0,3
imsa,2021,Long Beach,1,23,26,29,72,,23,0.0002,55.7,36,,49,,GTD,3,10,,23
imsa,2021,Long Beach,14,27,30,36,72,,27,0.0002,55.7,36,,49,,GTD,6,6,,19
imsa,2021,Long Beach,16,25,28,44,72,,25,0.0002,55.7,36,,49,,GTD,16,8,,21
imsa,2021,Long Beach,26,25,28,44,72,,25,0.0002,55.7,36,,49,,GTD,16,8,,21
imsa,2021,Long Beach,23,24,27,48,72,,24,0.0002,55.7,36,,49,,GTD,21,9,,22
imsa,2021,Mid-Ohio,12,33,36,43,111,,33,0.0105,52.2,37,100.0,45,,GTD,7,1,64.0,9
imsa,2021,Mid-Ohio,23,33,36,43,111,,33,0.0105,52.2,37,100.0,45,,GTD,7,1,64.0,9
imsa,2021,Mid-Ohio,28,31,34,45,111,,31,0.0105,52.2,37,100.0,45,,GTD,11,3,66.0,11
imsa,2021,Road America,16,8,11,29,68,,8,0.0714,66.3,23,43.0,29,,GTD,18,12,32.0,18
imsa,2021,Road America,23,11,14,29,68,,11,0.0714,66.3,23,43.0,29,,GTD,15,9,29.0,15
imsa,2021,Road America,9,8,11,29,68,,8,0.0714,66.3,23,43.0,29,,GTD,18,12,32.0,18
imsa,2021,Road America,96,11,14,29,68,,11,0.0714,66.3,23,43.0,29,,GTD,15,9,29.0,15
imsa,2021,Road America,12,18,21,29,68,,18,0.0714,66.3,23,43.0,29,,GTD,8,2,22.0,8
imsa,2021,Road Atlanta,23,23,26,24,359,,23,-0.0332,72.5,40,,43,,GTD,2,14,,17
imsa,2021,Road Atlanta,9,23,26,24,359,,23,-0.0332,72.5,40,,43,,GTD,2,14,,17
imsa,2021,Road Atlanta,28,23,26,24,359,,23,-0.0332,72.5,40,,43,,GTD,2,14,,17
imsa,2021,Road Atlanta,12,23,26,24,359,,23,-0.0332,72.5,40,,43,,GTD,2,14,,17
imsa,2021,Sebring,88,24,27,31,313,,24,0.0186,28.3,28,55.0,31,,GTD,4,1,28.0,4
imsa,2021,Sebring,9,26,29,31,313,,26,0.0186,28.3,28,55.0,31,,GTD,2,1,26.0,2
imsa,2021,Sebring,44,27,30,31,313,,27,0.0186,28.3,28,55.0,31,,GTD,1,2,25.0,1
imsa,2021,Sebring,23,26,29,31,313,,26,0.0186,28.3,28,55.0,31,,GTD,2,1,26.0,2
imsa,2021,VIR,1,29,32,32,85,,29,0.0071,12.6,28,60.0,32,,GTD,0,4,28.0,0
imsa,2021,VIR,14,29,32,32,85,,29,0.0071,12.6,28,60.0,32,,GTD,0,4,28.0,0
imsa,2021,VIR,16,27,30,32,85,,27,0.0071,12.6,28,60.0,32,,GTD,2,2,30.0,2
imsa,2021,VIR,23,27,30,32,85,,27,0.0071,12.6,28,60.0,32,,GTD,2,2,30.0,2
imsa,2021,VIR,19,24,27,32,85,,24,0.0071,12.6,28,60.0,32,,GTD,5,1,33.0,5
imsa,2022,Daytona,16,28,31,29,668,,28,-0.0663,86.4,32,,33,,GTD,2,1,,2
imsa,2022,Daytona,21,27,30,28,668,,27,-0.0663,86.4,32,,33,,GTD,2,2,,3
imsa,2022,Daytona,44,28,31,29,668,,28,-0.0663,86.4,32,,33,,GTD,2,1,,2
imsa,2022,Daytona,32,28,31,29,668,,28,-0.0663,86.4,32,,33,,GTD,2,1,,2
imsa,2022,Daytona,70,28,31,29,668,,28,-0.0663,86.4,32,,33,,GTD,2,1,,2
imsa,2022,Daytona,14,28,31,29,698,,28,-0.0077,38.5,32,,33,,GTDPRO,2,1,,2
imsa,2022,Daytona,2,28,31,29,698,,28,-0.0077,38.5,32,,33,,GTDPRO,2,1,,2
imsa,2022,Daytona,62,27,30,28,698,,27,-0.0077,38.5,32,,33,,GTDPRO,2,2,,3
imsa,2022,Daytona,9,28,31,29,698,,28,-0.0077,38.5,32,,33,,GTDPRO,2,1,,2
imsa,2022,Daytona,15,28,31,29,698,,28,-0.0077,38.5,32,,33,,GTDPRO,2,1,,2
imsa,2022,Laguna Seca,1,24,27,46,107,,24,0.0522,7.3,36,24.0,46,,GTD,19,9,3.0,19
imsa,2022,Laguna Seca,16,24,27,46,107,,24,0.0522,7.3,36,24.0,46,,GTD,19,9,3.0,19
imsa,2022,Laguna Seca,27,24,27,46,107,,24,0.0522,7.3,36,24.0,46,,GTD,19,9,3.0,19
imsa,2022,Laguna Seca,32,24,27,46,107,,24,0.0522,7.3,36,24.0,46,,GTD,19,9,3.0,19
imsa,2022,Laguna Seca,14,18,21,45,107,,18,0.0512,8.6,36,18.0,45,,GTDPRO,24,15,3.0,24
imsa,2022,Laguna Seca,23,24,27,45,107,,24,0.0512,8.6,36,24.0,45,,GTDPRO,18,9,3.0,18
imsa,2022,Laguna Seca,25,24,27,45,107,,24,0.0512,8.6,36,24.0,45,,GTDPRO,18,9,3.0,18
imsa,2022,Laguna Seca,3,15,18,45,107,,15,0.0512,8.6,36,18.0,45,,GTDPRO,27,18,0.0,27
imsa,2022,Laguna Seca,79,24,27,45,107,,24,0.0512,8.6,36,24.0,45,,GTDPRO,18,9,3.0,18
imsa,2022,Lime Rock,1,43,46,70,174,,43,0.0272,8.9,58,43.0,70,,GTD,24,12,3.0,24
imsa,2022,Lime Rock,12,49,52,70,174,,49,0.0272,8.9,58,49.0,70,,GTD,18,6,3.0,18
imsa,2022,Lime Rock,16,48,51,70,174,,48,0.0272,8.9,58,48.0,70,,GTD,19,7,3.0,19
imsa,2022,Lime Rock,27,49,52,70,174,,49,0.0272,8.9,58,49.0,70,,GTD,18,6,3.0,18
imsa,2022,Lime Rock,32,49,52,70,174,,49,0.0272,8.9,58,49.0,70,,GTD,18,6,3.0,18
imsa,2022,Lime Rock,14,31,34,72,174,,31,0.0159,30.7,58,62.0,72,,GTDPRO,38,24,28.0,38
imsa,2022,Lime Rock,23,34,37,72,174,,34,0.0159,30.7,58,62.0,72,,GTDPRO,35,21,25.0,35
imsa,2022,Lime Rock,9,40,43,71,174,,40,0.0159,30.7,58,62.0,72,,GTDPRO,28,15,19.0,29
imsa,2022,Lime Rock,3,31,34,72,174,,31,0.0159,30.7,58,62.0,72,,GTDPRO,38,24,28.0,38
imsa,2022,Lime Rock,25,26,29,38,174,,26,0.0159,30.7,58,62.0,72,,GTDPRO,9,29,33.0,43
